Geneid,HISAT2 on data 35: aligned reads (BAM),Length,RPKM,TPM
1140,848,2437,1.6611200927264773,1.6498043957156456
57659,1415,6803,0.99292552975966,0.9861616332188394
643664,1,1195,0.003994779413016524,0.003967566622285297
5430,3655,6740,2.588738562569377,2.5711038464868023
8742,240,1625,0.7050478373250088,0.7002449890901067
407977,0,1864,0.0,0.0
8741,2,2276,0.004194869418765155,0.0041662935972152275
100533955,0,4303,0.0,0.0
26168,0,2494,0.0,0.0
1973,0,1877,0.0,0.0
652965,0,135,0.0,0.0
652966,0,148,0.0,0.0
26781,2,137,0.06968994742415689,0.0692152133376778
968,2386,1856,6.13695834965066,6.0951528465104525
102724164,161,1301,0.5907575596981661,0.5867332669443349
9526,14298,1861,36.67664722006221,36.42680265486031
6665,72,1394,0.24656443378475018,0.24488481505123882
9513,905,3074,1.4054177181821879,1.3958438883656445
6462,94,1581,0.2838289509577142,0.28189548303688006
112483,4521,967,22.318692122922446,22.16665521791668
482,1800,3453,2.4884942129738037,2.471542370268078
7157,9184,3098,14.151783306754936,14.055380107032427
55135,1449,2281,3.032520941037189,3.011863140136439
1949,0,3219,0.0,0.0
146754,0,16219,0.0,0.0
118432,0,657,0.0,0.0
23135,2655,9644,1.3142198790090058,1.3052672969400787
92162,129,1086,0.5670490059056743,0.5631862179174861
84316,38481,1349,136.17428641792824,135.24665513315924
124637,531,3896,0.6506332912301258,0.646201119696618
1107,864,8281,0.49807147063776125,0.4946785637214253
677763,0,138,0.0,0.0
284023,175,2525,0.3308547503948835,0.3286009385684803
9196,0,2796,0.0,0.0
58485,20162,869,110.75785652204927,110.00336420601474
116840,1107,4278,1.235286084198248,1.2268712061218887
3000,8,6723,0.005680513340538148,0.005641817181176177
247,2,2716,0.003515288216903348,0.003491341762614823
242,35,2502,0.0667792361908138,0.06632433012673163
100422983,0,92,0.0,0.0
59344,0,3454,0.0,0.0
7206,0,73,0.0,0.0
7228,1,72,0.0663022416465937,0.06585058491154068
7208,0,82,0.0,0.0
84667,14,4215,0.015855909746089313,0.015747897886318626
7230,0,73,0.0,0.0
7196,0,71,0.0,0.0
100189037,0,82,0.0,0.0
100189438,1,74,0.06451028916965874,0.06407083937339095
5187,1607,4808,1.5955562744337515,1.5846872039527669
102465532,0,78,0.0,0.0
6844,10226,2588,18.862629080997234,18.734135183149107
84314,4329,1776,11.636043408977194,11.556777651975391
727676,0,136,0.0,0.0
100189112,0,72,0.0,0.0
100189331,0,82,0.0,0.0
100616406,1,60,0.07956268997591244,0.07902070189384883
100189187,0,74,0.0,0.0
100189387,0,74,0.0,0.0
54785,392,1914,0.977698259265131,0.9710380922378915
9212,9924,1509,31.394836394471376,31.180971991831242
284029,209,2094,0.4764642465606218,0.4732185299660288
100189123,0,72,0.0,0.0
100189206,1,72,0.0663022416465937,0.06585058491154068
100189383,0,72,0.0,0.0
100189124,0,72,0.0,0.0
80169,437,7076,0.2948182209113092,0.29280989311146355
100189222,0,74,0.0,0.0
100189184,0,82,0.0,0.0
100189393,0,74,0.0,0.0
5198,1226,5770,1.0143208794849428,1.0074112359292062
399512,823,3951,0.9943825945357013,0.9876087723407377
29098,59,1431,0.19682174878737252,0.19548098162419628
22899,214,4427,0.2307623535782055,0.22919038001287984
146852,0,1355,0.0,0.0
100128288,1,2129,0.002242255236521722,0.0022269807955053685
124751,376,3211,0.5589954175822437,0.5551874913501182
6154,1443201,958,7191.541987636335,7142.552567467924
643904,30,3247,0.04410620325119877,0.04380574789310992
81565,4012,5759,3.325634785726974,3.3029802673879654
4628,5024,7928,3.0251484947450864,3.0045409156006295
146849,29,1380,0.10031817431745482,0.09963479804007026
388333,0,4326,0.0,0.0
162387,0,2240,0.0,0.0
146850,124,4115,0.14385089026021594,0.1428709652710171
23533,113,5211,0.10351852581782506,0.10281334846292364
9423,31,6093,0.024287970352075684,0.02412251854957473
101928266,0,5672,0.0,0.0
9482,8420,1413,28.44661781729014,28.25283694039096
146845,0,2193,0.0,0.0
124739,34,4314,0.037623525162462076,0.037367230380957725
201140,0,1120,0.0,0.0
644070,0,1459,0.0,0.0
9340,0,4657,0.0,0.0
5957,0,1591,0.0,0.0
8522,349,9281,0.1795111225186517,0.1782882768728795
8735,0,5992,0.0,0.0
100128560,0,3940,0.0,0.0
4626,0,6261,0.0,0.0
4622,0,6016,0.0,0.0
4619,1,6023,0.0007925886432931673,0.000787189459344335
4620,0,6151,0.0,0.0
4621,13,7009,0.008854172946384891,0.00879385753705266
6341,5006,1757,13.601280342154276,13.508627217322957
56985,3296,1518,10.365163089352073,10.294554681506947
388335,4058,3092,6.265175858775925,6.222496926621705
100506898,13,640,0.0969670284081433,0.09630648043312827
101101775,0,1360,0.0,0.0
100289255,0,1530,0.0,0.0
644139,0,3466,0.0,0.0
388336,0,17516,0.0,0.0
1770,2,14486,0.0006590862071730976,0.000654596453628459
7566,612,3006,0.9719035182686311,0.9652828255296503
6416,1899,4326,2.0955554544279855,2.081280345304007
100126313,1,98,0.048711851005660674,0.048380021567662544
284034,0,2767,0.0,0.0
93649,0,8609,0.0,0.0
101928418,0,1143,0.0,0.0
100128006,0,3727,0.0,0.0
9912,106,4308,0.11746023868310193,0.11666008914690773
100616494,0,75,0.0,0.0
60528,3921,3804,4.920588444724807,4.887068960974467
9955,0,6127,0.0,0.0
100302287,0,118,0.0,0.0
94158,1,1101,0.00433584141558106,0.004306305280318738
100874058,91,1944,0.2234631107348158,0.22194086025741494
1352,936,3273,1.3651819948204225,1.3558822543105866
146822,0,567,0.0,0.0
9953,31,5400,0.027404926547258728,0.027218241763436818
84815,0,2006,0.0,0.0
94150,1,767,0.006223939241922747,0.006181541217250234
94151,0,719,0.0,0.0
5376,5827,2562,10.857419074698871,10.783457375537637
100616125,0,70,0.0,0.0
64518,7,2051,0.01629270101895818,0.016181713698399075
100533496,0,2909,0.0,0.0
284040,0,2498,0.0,0.0
201158,617,5196,0.5668611976343877,0.5629996890127567
374286,0,3775,0.0,0.0
10626,325,2901,0.5348060856705594,0.5311629393071534
57335,386,5605,0.3287550222733509,0.3265155139806492
353149,1,1869,0.002554179453480335,0.0025367801571059014
644694,0,571,0.0,0.0
4213,55,2856,0.09193167959401649,0.09130543286053962
101928567,0,950,0.0,0.0
105371558,0,769,0.0,0.0
136,144,3761,0.18277629390903577,0.18153120562692207
125150,7851,2008,18.664741404409025,18.53759553491854
54902,5201,3859,6.433877438166167,6.3900492959301545
9611,7499,11677,3.0657220799659197,3.0448381099698842
9487,394,2957,0.6360710148902842,0.6317380428713515
100302124,0,75,0.0,0.0
201161,8339,1164,34.19965318088319,33.96668211818585
7314,318421,1626,934.8498636464951,928.4815836804885
51393,835,3371,1.1824653716384497,1.1744103129284564
125144,605500,2516,1148.8523556537755,1141.0262717820062
692087,0,48,0.0,0.0
26800,1,71,0.06723607603598235,0.0667780579384638
692106,0,73,0.0,0.0
388341,177,2971,0.28440113347162244,0.28246376779288945
57336,105,5585,0.08974842378661566,0.08913704958482499
57547,157,7641,0.09808670849013154,0.09741853315535347
9720,28,6257,0.021362525037483284,0.02121700162724405
162632,268,3901,0.3279589989266014,0.32572491321535224
100129396,0,1759,0.0,0.0
400578,0,1575,0.0,0.0
96597,41,4256,0.0459878330217915,0.045674559835260364
23495,4052,1358,14.243947854892367,14.146916822115262
23164,1198,15476,0.3695377458948428,0.3670204220812777
201164,688,2577,1.2744849989156637,1.2658030943647962
201163,2256,5680,1.8960573442147022,1.8831412338646791
8533,26014,2075,59.84801398650755,59.44032402120241
56953,984,2794,1.681238803213268,1.6697860557669415
55090,913,2222,1.9614960201982374,1.9481341357988473
51655,2586,1748,7.062326645687972,7.01421745185903
10400,2840,1326,10.224345680162504,10.15469653296519
10743,177,7662,0.11027874804805406,0.10952751946132533
100861516,0,718,0.0,0.0
140771,104,2844,0.17456792737331,0.17337875521013246
6720,1032,5187,0.949782487624542,0.9433124853030884
102465466,0,66,0.0,0.0
693120,0,96,0.0,0.0
146691,436,6012,0.34620092644209405,0.343842575106967
100507131,6,2577,0.01111469475798544,0.011038980474111594
83450,47,5232,0.04288355996408125,0.04259143336021668
91647,5977,4092,6.972818152287811,6.925318698233643
79018,1178,5195,1.0824814104903735,1.0751074513680914
1819,2448,2076,5.62917529078132,5.590828850755548
105371566,0,1470,0.0,0.0
51168,87,13778,0.030143507161726153,0.02993816692450943
54890,3381,3434,4.700083660021432,4.668066274369881
3996,120,4318,0.1326659026925821,0.13176217082809438
2314,1080,4550,1.133112595700907,1.1253937324662426
125170,73,2645,0.13175220495066028,0.13085469727601431
7156,419,4176,0.47897653879177177,0.4757137082402681
140775,98,8310,0.056297065831331546,0.05591356523896884
6470,2216,2692,3.9296639150064334,3.9028946968076297
102466733,0,73,0.0,0.0
645027,2,2700,0.0035361195544849973,0.00351203119528217
400579,178,1879,0.45222433685084884,0.44914374466541007
339240,0,3153,0.0,0.0
729252,0,1816,0.0,0.0
654346,7,1760,0.018986551016979103,0.018857212951941198
220594,102,4775,0.10197354191677156,0.10127888912887013
80039,0,2281,0.0,0.0
284047,1929,8697,1.058823242245844,1.0516104446583951
254272,0,2143,0.0,0.0
729288,67,5328,0.06003040797732132,0.059621475528016575
2310,420,7259,0.27620605970422835,0.2743245195929178
147166,489,2887,0.8085796064749813,0.8030714906704276
10517,0,4833,0.0,0.0
51030,1045,1967,2.5361365843872443,2.518860197633107
101929141,4,1415,0.013494731868705995,0.01340280456150086
5636,3952,2199,8.579311071891022,8.520868045961544
125206,1,2758,0.0017308779545158618,0.0017190870607798876
644815,0,2930,0.0,0.0
10750,6,2137,0.013403167239741918,0.013311863678888898
26851,33,217,0.7259637149875882,0.7210183859438741
780852,574,217,12.6273688606932,12.54135010702375
102724624,0,1930,0.0,0.0
780854,323,217,7.1056448466966975,7.057240565450647
400581,0,1396,0.0,0.0
79999,0,1735,0.0,0.0
780851,449,217,9.877506303922033,9.810219857236346
780853,16,217,0.35198240726670943,0.3495846719727875
388436,0,1735,0.0,0.0
22905,665,4835,0.656577317484779,0.6521046547186283
100874309,222,826,1.2830206180135033,1.2742805680702982
100874018,0,1190,0.0,0.0
27077,7641,4725,7.719854147377104,7.667265818043161
100302256,0,69,0.0,0.0
5598,63,3635,0.08273644239585942,0.08217283443156768
4239,29,1961,0.07059616550641899,0.0701152581822014
7732,32,3660,0.041737804577527834,0.04145348296070758
100189203,0,72,0.0,0.0
55244,29,3279,0.042219908678892235,0.04193230292628757
677882,0,152,0.0,0.0
100996813,0,1958,0.0,0.0
224,740,3958,0.8925172902805741,0.8864373835489863
146802,0,4038,0.0,0.0
218,1,4166,0.0011458860774255272,0.0011380802001034398
9706,588,9229,0.3041468959096534,0.302075020350524
100189277,3,71,0.20170822810794703,0.2003341738153914
11216,568,3941,0.6880224497282659,0.6833355799397026
92521,3038,6886,2.1061119850144236,2.091764963870282
348254,21,4204,0.023846096424750163,0.023683654706529382
100996259,0,1759,0.0,0.0
284194,244,1877,0.6205635488797859,0.6163362150910746
644945,0,1956,0.0,0.0
256223,0,1048,0.0,0.0
100287072,0,2143,0.0,0.0
339184,17,6946,0.011683550788285443,0.011603961406813391
440416,0,3469,0.0,0.0
339260,0,1688,0.0,0.0
105369205,9,4486,0.009577318900355042,0.009512077356816398
23326,5487,5309,4.933815934049707,4.9002063434720124
101060544,0,872,0.0,0.0
25979,2196,2953,3.5500101697345827,3.525827186431941
8834,9974,1688,28.207047505441377,28.014898602698395
256302,382,4787,0.3809435667950518,0.37834854552057967
5606,10180,2640,18.40791327169974,18.28251693816775
3768,512,5569,0.4388877421547909,0.4358980000321487
339263,76,8312,0.04364844397138603,0.04335110691000369
100134444,1,3695,0.0012919516640202292,0.0012831507750016048
100996792,12,1183,0.04842361520089346,0.04809374925069414
284123,0,609,0.0,0.0
105377821,0,807,0.0,0.0
284124,0,3798,0.0,0.0
102723754,0,48,0.0,0.0
100462977,0,1555,0.0,0.0
100616277,0,87,0.0,0.0
26118,10259,4137,11.83805129025215,11.757409437693909
440419,0,3083,0.0,0.0
8844,27,8619,0.014954351753217097,0.014852481386243776
3965,7887,3239,11.624160589812067,11.544975779625547
4843,0,4552,0.0,0.0
201229,1163,1891,2.9359516163506987,2.9159516542320314
51701,659,3781,0.8320308811551383,0.8263630131930132
105371930,0,844,0.0,0.0
23615,0,1071,0.0,0.0
23614,0,657,0.0,0.0
284085,0,1950,0.0,0.0
27346,7422,2568,13.797062733673414,13.70307592187257
90410,381,1233,1.4751038871446542,1.4650553489808469
7126,917,3809,1.1492620641834346,1.1414331893409195
26073,9044,2737,15.774168099572208,15.66671307112829
147007,4424,3148,6.708742194156987,6.663041648889209
100616388,0,81,0.0,0.0
645832,0,573,0.0,0.0
7448,0,1678,0.0,0.0
23098,0,7305,0.0,0.0
113235,31,6492,0.02279522540899525,0.022639942317091627
9058,0,3124,0.0,0.0
8456,0,5483,0.0,0.0
9094,1135,1651,3.2817802467350923,3.259424469394976
94005,2067,2873,3.4345161193221934,3.4111198917073207
230,462,1722,1.2807652532707858,1.272040567071713
10615,1559,3808,1.954383933914614,1.941070497676108
100506436,83,1365,0.2902726711209113,0.2882953080083276
124923,712,3779,0.8994226292063985,0.8932956826952163
9703,442,7435,0.2837932129335841,0.28185998846333166
6388,6132,1639,17.86010060764961,17.73843602244348
6830,2477,6758,1.7497198852056979,1.737800638571147
147011,282,2477,0.5434803045589174,0.5397780686491409
83871,1806,1916,4.499693677343357,4.469041365979885
100861437,0,839,0.0,0.0
6147,813810,970,4005.087385317359,3977.804375766997
26808,28,67,1.995004763575118,1.9814146146517317
26773,0,72,0.0,0.0
26809,8,62,0.6159692127167414,0.611773175952378
26772,11,74,0.7096131808662461,0.7047792331073004
116238,1109,1386,3.819697973302463,3.793677852825903
284086,246,3462,0.3392100820463511,0.33689935296164314
9618,807,4976,0.774201255754357,0.7689273283159487
55731,835,4927,0.8090299914335728,0.803518807566841
26284,5275,1825,13.798132261576049,13.704138164056523
574411,5,72,0.33151120823296854,0.32925292455770344
100616273,0,68,0.0,0.0
406936,0,86,0.0,0.0
100616385,0,76,0.0,0.0
2319,3552,2723,6.227102639613096,6.1846830655956895
147015,3737,1921,9.286593621238465,9.223332524018108
57649,753,7296,0.4926867232883394,0.4893304977472711
101927018,0,683,0.0,0.0
124925,67,4321,0.07402036882739366,0.07351613552725579
51268,11,2412,0.021770885316791964,0.02162258012020739
399687,2,7583,0.0012590693389304356,0.001250492447219024
9220,0,2089,0.0,0.0
1411,0,800,0.0,0.0
57532,4540,11049,1.9615238256347678,1.9481617518222845
105371931,17,2456,0.033043136716380574,0.032818043946142426
100616122,0,69,0.0,0.0
57551,2098,12178,0.822413484493994,0.8168111310886591
116236,180,3365,0.2553572219137754,0.25361770592973765
90313,1148,4017,1.364271368070911,1.354977830831045
28964,467,3781,0.5896182420325488,0.5856017104114373
124930,29,3335,0.04151096868308475,0.041228192292442865
84940,0,3950,0.0,0.0
85464,824,10469,0.37573592438715364,0.3731763780334212
374786,41,8091,0.024190361802094253,0.024025574917670017
84081,6179,2546,11.585652663656631,11.506730172869409
494335,2,94,0.10156939145861162,0.10087749177938148
100423003,0,75,0.0,0.0
6532,1,6606,0.0007226402359301765,0.0007177175467197895
642,3690,2537,6.943310824070561,6.896012376546366
388364,0,1249,0.0,0.0
1362,1229,9208,0.6371582057801676,0.6328178277207224
9527,4917,5522,4.250739731382414,4.221783316320768
26083,0,2157,0.0,0.0
147172,634,4597,0.6583782307338937,0.6538932999873851
6459,1,2506,0.0019049327208917586,0.0018919561506907142
440423,1397,728,9.160638288160689,9.098235209811001
51379,2466,3376,3.486995144797395,3.463241425418801
79915,6083,7366,3.942274041190405,3.9154189216965714
79736,3443,1846,8.90360806891874,8.842955903158881
55803,2,3023,0.0031582940116141227,0.003136779433430982
84282,818,2588,1.508862760439638,1.4985842538447067
503645,1,670,0.007125017012768279,0.007076480766613328
4763,1016,15533,0.3122475749006388,0.31012051679965397
100616266,0,76,0.0,0.0
4974,0,1895,0.0,0.0
2124,6050,2987,9.66898441957021,9.603118442406135
2123,1785,3010,2.830951527049908,2.8116668348276446
84440,2,8900,0.001072755370461741,0.0010654476659844787
100616248,0,89,0.0,0.0
100189245,0,72,0.0,0.0
406968,0,88,0.0,0.0
100616449,0,90,0.0,0.0
100126356,0,111,0.0,0.0
55352,4016,1254,15.288218322644228,15.184073627066837
55813,4647,2065,10.742696958394143,10.669516756437254
23512,7623,4651,7.824206222572099,7.770907037671163
114659,380,7851,0.23105710501220272,0.22948312357403555
6458,42,2497,0.08029554615110107,0.07974856578794515
105371730,18,1581,0.05435022465147719,0.05397998611344512
55288,4261,4749,4.283216954988792,4.254039302207073
503640,0,1215,0.0,0.0
162494,0,5253,0.0,0.0
64149,1899,4689,1.93332755296555,1.9201575546566723
693217,1,94,0.05078469572930581,0.05043874588969074
7756,16456,2800,28.05607770522033,27.86495722211092
5717,13543,4018,16.0903560529186,15.98074712416717
8851,84,3855,0.10401970362609564,0.10331111220363115
4642,1029,6246,0.7864554081192497,0.7810980043109552
26022,2084,1867,5.328612080657789,5.292313103806565
124912,0,819,0.0,0.0
40,0,4272,0.0,0.0
100506677,0,632,0.0,0.0
101927239,0,1077,0.0,0.0
6347,14355,749,91.49178221128622,90.86853209769292
6354,0,815,0.0,0.0
6356,0,925,0.0,0.0
6355,480,1250,1.8331243770450227,1.820636971634277
6357,0,851,0.0,0.0
6346,0,594,0.0,0.0
400591,0,3997,0.0,0.0
124842,0,4799,0.0,0.0
10693,177,1919,0.44031045729243884,0.43731102350842865
91603,4661,1657,13.428184597865826,13.336710616556285
3980,931,5770,0.7702550887442754,0.7650080429446092
100529207,0,3904,0.0,0.0
117584,1,4346,0.0010984264607811199,0.0010909438825657915
5892,699,2583,1.2918541299224808,1.2830539053147578
54752,1,1355,0.0035230711428448315,0.0034990716705763317
54475,1803,2859,3.0105252891200447,2.9900173245458435
146862,0,5698,0.0,0.0
146861,0,1874,0.0,0.0
105371932,12,1186,0.048301127135461176,0.04797209558479861
162394,7,4654,0.007180131024899705,0.007131219337218845
91607,2028,5433,1.7819230841651073,1.7697844664906177
105371933,260,735,1.6886775015295703,1.6771740810123017
55106,53,4270,0.059252776141311844,0.05884914098886166
146857,2379,8867,1.2807915154123988,1.2720666503132945
100506736,77,2150,0.17096726869242582,0.1698026245346891
342618,65,5517,0.05624333712272223,0.0558602025350753
692076,0,97,0.0,0.0
5193,449,2683,0.7988888810850098,0.7934467793590337
163,4884,6880,3.388815504439154,3.365730593455445
91608,5,3194,0.007473014086654267,0.007422107253648919
246176,0,3881,0.0,0.0
79148,43,3637,0.056439851563886194,0.056055378302482806
146853,5,1335,0.017879256174362347,0.017757461099741308
8148,31,2283,0.06482111404082223,0.06437954687803715
256957,0,2067,0.0,0.0
6352,8,1312,0.029108301210699676,0.028910012887993476
100533789,0,6804,0.0,0.0
201299,0,1611,0.0,0.0
57151,0,1071,0.0,0.0
6360,0,2234,0.0,0.0
348249,0,1464,0.0,0.0
6358,0,554,0.0,0.0
6359,0,1073,0.0,0.0
6368,603,626,4.598367609150978,4.567043122235544
6362,2,781,0.012224741097451334,0.01214146507972069
6348,1111,797,6.654515575651598,6.60918442690585
6351,0,667,0.0,0.0
414059,0,2293,0.0,0.0
414062,0,774,0.0,0.0
9560,0,1258,0.0,0.0
102724862,0,3708,0.0,0.0
101060321,0,3890,0.0,0.0
729877,0,3160,0.0,0.0
84218,0,2080,0.0,0.0
100510707,0,1557,0.0,0.0
9326,11,2664,0.019711477246284612,0.01957720091964723
80179,62,5084,0.05821660242139935,0.05782002577598695
284098,0,2875,0.0,0.0
79893,141,2853,0.2359272194869328,0.2343200623981637
79154,64,2077,0.1470971254248935,0.14609508679459773
79922,900,3286,1.3074818194459137,1.2985751376347647
3975,0,3428,0.0,0.0
26574,0,2141,0.0,0.0
100422969,0,69,0.0,0.0
31,448,11610,0.18420715818712544,0.18295232273097817
284099,0,1970,0.0,0.0
6871,9,2535,0.01694826532031271,0.016832812237742942
11072,0,2018,0.0,0.0
11276,12,9329,0.006140544193660302,0.006098714263433504
11056,761,6688,0.5431866663128233,0.5394864306927538
102465136,0,109,0.0,0.0
6928,0,3190,0.0,0.0
284100,1,2455,0.0019445056613257622,0.0019312595167539429
101060351,3,4428,0.0032342556900777416,0.003212223654221497
101060376,0,3769,0.0,0.0
101060389,0,3755,0.0,0.0
414060,0,3795,0.0,0.0
101929950,0,1160,0.0,0.0
102723859,0,2509,0.0,0.0
729873,1,2260,0.002112283804670242,0.0020978947405446593
440434,29,1652,0.0838008962216027,0.08323003710369065
84311,56,1705,0.15679216323698875,0.1557240811515144
440435,0,7980,0.0,0.0
30837,35,7978,0.02094279881541942,0.020800134617332985
57636,12,7088,0.008081988823738284,0.008026933600955298
80725,0,7050,0.0,0.0
100170841,1,3232,0.0014770301356914438,0.001466968475752144
100616203,0,70,0.0,0.0
4302,24,7950,0.014411355165448291,0.014313183739263182
100616153,0,58,0.0,0.0
284106,203,2636,0.36763033532117356,0.3651260049571619
7703,2,3805,0.0025092044144834407,0.002492111492053051
100287808,1,2543,0.0018772164367104782,0.0018644286722890012
100189176,0,74,0.0,0.0
5691,6903,796,41.39858660078318,41.11657576682701
8396,45,6352,0.03381915348472349,0.03358877441961458
54883,209,3220,0.3098497305273112,0.3077390067543057
388381,0,804,0.0,0.0
100616416,0,55,0.0,0.0
9349,422639,577,3496.6685333167757,3472.8489179599005
619505,0,133,0.0,0.0
100189435,0,72,0.0,0.0
100189052,0,72,0.0,0.0
100189090,48,72,3.1825075990364975,3.1608280757539533
3927,2626,4279,2.929632491845002,2.909675576161445
102465467,0,64,0.0,0.0
100505576,85,3692,0.10990512428958654,0.10915644086095044
494188,0,2585,0.0,0.0
342666,0,3580,0.0,0.0
100131347,132,2305,0.2733780931059551,0.27151581735326796
57125,62,6252,0.04734056409315327,0.04701807598290429
100189105,0,72,0.0,0.0
100189414,0,72,0.0,0.0
390790,0,941,0.0,0.0
782,45,4294,0.050027774321137315,0.049686980697110354
6143,1313722,1126,5569.622888128009,5531.682124336991
342667,0,3277,0.0,0.0
101929578,0,1244,0.0,0.0
84961,3310,10905,1.4489821393137288,1.4391115448068206
5469,2821,8154,1.6515551760268508,1.6403046360746691
51755,7163,12175,2.8085792934577123,2.7894470028696796
4761,4,3124,0.006112370548725667,0.006070732539860345
84152,0,2769,0.0,0.0
10948,2259,3014,3.577945255253873,3.553571975677595
8557,133,963,0.6593045337567823,0.654813292952143
5409,3431,1380,11.868677795971982,11.787827312947623
93210,159,2842,0.26707532103103615,0.2652559803192533
2064,211,5497,0.1832387948144536,0.18199055593526037
100616132,0,67,0.0,0.0
84299,20285,839,115.41805717483078,114.63181915971799
2886,0,2701,0.0,0.0
22806,646,10008,0.3081384755661837,0.30603940901334736
124626,0,2309,0.0,0.0
55876,24,3303,0.03468673132464848,0.0344504422425499
94103,1740,2169,3.829573459421512,3.803486066259944
100505591,0,1572,0.0,0.0
284110,0,2471,0.0,0.0
5709,9226,2187,20.138419141776904,20.00123444918105
1440,199,1768,0.5373181664662866,0.5336579075862868
9862,1650,4455,1.7680597772424986,1.7560155976410852
102466757,0,78,0.0,0.0
101340251,0,104,0.0,0.0
7067,1757,3496,2.3991701307953917,2.3828267716388853
9572,116,2775,0.1995518278314777,0.198192463128356
339287,1048,6048,0.8271993957813119,0.8215644403249363
22794,2657,4180,3.0344220181722394,3.01375126696588
102466986,0,69,0.0,0.0
51195,145,6547,0.10572711208040908,0.10500688964052006
102465523,0,67,0.0,0.0
147179,1309,7648,0.817057226818536,0.8114913607142896
990,4893,3420,6.829828807932273,6.783303409940391
5914,1092,5459,0.9549271747979087,0.948422126412342
105371934,367,1062,1.649689673511857,1.638451841527826
101929693,4,1790,0.010667623236993847,0.010594954443867998
125111,1,4042,0.0011810394355652517,0.0011729940904579245
7153,13668,5875,11.10600353965043,11.030348461124689
3487,726,2236,1.549977985398366,1.5394193982540496
84951,11,4151,0.012650295202144593,0.012564120272209161
1236,6580,2701,11.629526102365876,11.550304741833216
6605,18228,2425,35.88293722591997,35.638499483408076
125113,21,1735,0.05778039733121019,0.05738679215345794
192666,0,1881,0.0,0.0
147183,0,1739,0.0,0.0
353288,0,1730,0.0,0.0
342574,0,1612,0.0,0.0
162605,0,1692,0.0,0.0
3858,29901,2167,65.869976731973,65.42126462375562
147184,671,2425,1.320904700383602,1.311906580720146
3859,0,1992,0.0,0.0
54474,0,1805,0.0,0.0
25984,0,2454,0.0,0.0
390792,0,1696,0.0,0.0
125115,0,2892,0.0,0.0
85293,0,704,0.0,0.0
83897,0,694,0.0,0.0
83896,0,594,0.0,0.0
83895,0,1177,0.0,0.0
728255,0,449,0.0,0.0
81850,0,972,0.0,0.0
81851,0,903,0.0,0.0
81872,0,776,0.0,0.0
728279,0,714,0.0,0.0
730755,0,853,0.0,0.0
85294,0,764,0.0,0.0
100132476,0,938,0.0,0.0
728224,0,1143,0.0,0.0
100132386,0,1100,0.0,0.0
653240,0,1174,0.0,0.0
83755,0,1077,0.0,0.0
81871,0,1055,0.0,0.0
85289,0,879,0.0,0.0
84616,0,1079,0.0,0.0
85290,0,942,0.0,0.0
85291,0,763,0.0,0.0
85285,0,739,0.0,0.0
728318,0,753,0.0,0.0
83899,0,1005,0.0,0.0
83900,0,992,0.0,0.0
83901,0,987,0.0,0.0
85280,0,967,0.0,0.0
81870,0,981,0.0,0.0
100507608,0,483,0.0,0.0
100505724,0,510,0.0,0.0
100533177,0,1026,0.0,0.0
100505753,0,1554,0.0,0.0
83902,0,779,0.0,0.0
3883,0,2019,0.0,0.0
3884,0,1607,0.0,0.0
3885,0,1945,0.0,0.0
3881,0,1596,0.0,0.0
100505782,0,2160,0.0,0.0
8688,0,1718,0.0,0.0
8687,0,2837,0.0,0.0
3882,0,2005,0.0,0.0
3886,0,3381,0.0,0.0
8689,0,3334,0.0,0.0
3860,3288,1715,9.152260920377847,9.08991490939854
3866,0,3464,0.0,0.0
102466658,0,54,0.0,0.0
3880,0,1471,0.0,0.0
147093,0,2141,0.0,0.0
3857,0,2290,0.0,0.0
3861,0,1636,0.0,0.0
3868,0,1718,0.0,0.0
3872,0,1574,0.0,0.0
284116,0,2864,0.0,0.0
10209,381663,1326,1374.0332553971343,1364.673219317286
2520,0,470,0.0,0.0
9001,0,3958,0.0,0.0
3728,924,4213,1.0469868341477773,1.0398546672193163
10609,11,3020,0.017387872643742454,0.017269424917198753
60681,233,3388,0.3283017726869114,0.32606535197048603
115024,1050,1741,2.8790634511674233,2.859451016262192
317719,0,2108,0.0,0.0
55175,527,7410,0.33951042605105963,0.33719765099642374
47,3630,4555,3.8043367457198087,3.7784212672843633
83538,654,2367,1.318986039144404,1.31000098957103
1267,146,5519,0.12628540753560302,0.12542514016852976
7266,5927,5172,5.470627186626833,5.433360790311392
28511,980,2647,1.767391828705573,1.7553521992286782
201181,43,9308,0.022053259576477666,0.021903030821457885
79132,238,2679,0.42409675731841345,0.42120777269285603
2648,703,3335,1.0062831373865027,0.9994282476409426
94086,3,616,0.023248837979974415,0.02309046483911167
5878,8703,2246,18.49779405682189,18.37178544743098
23415,7,3923,0.008518055006342907,0.008460029262150523
3060,3,577,0.024820249905830573,0.024651172167925114
84514,480,2535,0.9039074837500112,0.8977499860129571
6777,1458,5334,1.3048639143406116,1.2959750659306142
6776,3437,4490,3.6542133467333326,3.629320522171382
6774,3881,4982,3.7187812099138844,3.6934485433564106
284119,890,4508,0.9424684216312609,0.9360482433743406
535,1173,4161,1.3457395146610711,1.3365722180459216
100847030,0,58,0.0,0.0
100847046,0,120,0.0,0.0
4669,168,2783,0.2881753197833983,0.28621224401365297
3292,429,2436,0.8406993595976956,0.8349724411936243
80347,5447,2610,9.962712006868852,9.894845131397576
